Genre,Latitude,Longitude,Name,Price Maximum,Price Minimum,Start Date,State Code,State Name,Subgenre,Venue,VenueID
Metal,27.771666,-82.636035,Nightwish,46,46,4/21/2018,FL,Florida,Heavy Metal,Jannus Live,KovZpZAFAnaA
Metal,37.7842392,-122.4332936,CRADLE OF FILTH: CRYPTORIANA WORLD TOUR,32.5,32.5,4/22/2018,CA,California,Heavy Metal,The Fillmore,KovZpZAE6eeA
Metal,30.392483,-88.887484,Queensryche,54.99,19.99,4/14/2018,MS,Mississippi,Heavy Metal,Hard Rock Live,KovZpZA6taaA
Metal,40.8980978,-75.6869693,Kix and Autograph,25,25,4/28/2018,PA,Pennsylvania,Heavy Metal,Penn's Peak,KovZpZAF6FlA
Metal,39.965803,-75.134686,Decibel Metal & Beer Festival,80,80,4/1/2018,PA,Pennsylvania,Heavy Metal,The Fillmore Philadelphia,KovZpZAEkteA
Metal,39.96477,-75.134457,We Came As Romans,18,18,4/3/2018,PA,Pennsylvania,Heavy Metal,The Foundry,KovZpZAEktdA
Metal,38.655624,-90.297912,Sleep,25,25,4/9/2018,MO,Missouri,Heavy Metal,The Pageant,KovZpZA6AJ7A
Metal,34.051841,-118.267076,Murder City Devils,27,27,4/15/2018,CA,California,Heavy Metal,Teragram Ballroom,KovZpZAEvnFA
Metal,43.111606,-75.592926,Skid Row,30,25,4/13/2018,NY,New York,Heavy Metal,Turning Stone Resort Casino Showroom,KovZpaowne
Metal,38.971463,-95.235795,Sleep,40,25,4/8/2018,KS,Kansas,Heavy Metal,Liberty Hall,KovZpZAdnI6A
Metal,34.144558,-118.145052,Y&T,32,24,4/19/2018,CA,California,Heavy Metal,The Rose,KovZpZAEl6JA
Metal,39.941305,-75.148678,CRADLE OF FILTH: CRYPTORIANA WORLD TOUR,32.5,32.5,4/5/2018,PA,Pennsylvania,Heavy Metal,Theatre of Living Arts,KovZpZAEAIaA
Metal,26.22112274,-98.17881775,In This Moment,32.5,32.5,4/27/2018,TX,Texas,Heavy Metal,Pharr Events Center,KovZpZAEvaJA
Metal,32.7163734,-117.1600856,CRADLE OF FILTH: CRYPTORIANA WORLD TOUR,55,32,4/21/2018,CA,California,Heavy Metal,House of Blues San Diego,KovZpZAEAltA
Metal,42.3518332,-71.1195379,TesseracT,22.5,22.5,4/19/2018,MA,Massachusetts,Heavy Metal,Paradise Rock Club,KovZpZA11JtA
Metal,39.77464676,-86.15145874,The Contortionist - Clairvoyant North America 2018,18,18,4/6/2018,IN,Indiana,Heavy Metal,Deluxe at Old National Centre,KovZpZAEAkeA
Metal,40.75813293,-73.58745575,Kix,49,29,4/7/2018,NY,New York,Heavy Metal,The Space at Westbury Theater,KovZpZAJvEIA
Metal,27.558251,-99.450153,In This Moment,38,30,4/28/2018,TX,Texas,Heavy Metal,Laredo Energy Arena,KovZpZAJE7kA
Metal,43.031312,-87.9346261,Saxon / Black Star Riders,45,35,4/7/2018,WI,Wisconsin,Heavy Metal,Potawatomi Hotel & Casino/Northern Lights Theater/Event Center,KovZpZAJFE7A
Metal,40.220001,-74.00071097,DIRKSCHNEIDER - Back To The Roots Part II,20,20,4/6/2018,NJ,New Jersey,Heavy Metal,The Stone Pony,KovZpZAdt7AA
Metal,33.806533,-117.912474,Metalachi,15,15,4/13/2018,CA,California,Heavy Metal,The Parish at House of Blues Anaheim,KovZ917AGEf
Metal,39.941305,-75.148678,TesseracT,22.5,22.5,4/20/2018,PA,Pennsylvania,Heavy Metal,Theatre of Living Arts,KovZpZAEAIaA
Metal,38.65553,-90.297191,Saxon,35,35,4/4/2018,MO,Missouri,Heavy Metal,Delmar Hall,KovZpZAt6e7A
Metal,38.65553,-90.297191,Sons of Apollo,27.5,27.5,4/22/2018,MO,Missouri,Heavy Metal,Delmar Hall,KovZpZAt6e7A
Metal,33.751769,-84.389681,TesseracT,20,20,4/25/2018,GA,Georgia,Heavy Metal,The Masquerade,KovZpa2WHe
Metal,40.73975368,-73.98501292,CHAOS & CARNAGE TOUR 2018 featuring CARNIFEX + More,22,22,4/18/2018,NY,New York,Heavy Metal,Gramercy Theatre,KovZpZAEAdaA
Metal,34.144278,-118.754551,King's X,34,24,4/28/2018,CA,California,Heavy Metal,The Canyon Agoura Hills,KovZpa3uxe
Metal,33.751769,-84.389681,Panicwolf,10,10,4/22/2018,GA,Georgia,Heavy Metal,The Masquerade,KovZpa2WHe
Metal,34.144278,-118.754551,Y&T,32,24,4/22/2018,CA,California,Heavy Metal,The Canyon Agoura Hills,KovZpa3uxe
Metal,33.751769,-84.389681,Celestial Inferno,10,10,4/18/2018,GA,Georgia,Heavy Metal,The Masquerade,KovZpa2WHe
Metal,33.751769,-84.389681,CHAOS & CARNAGE TOUR 2018 featuring CARNIFEX + More,20,20,4/16/2018,GA,Georgia,Heavy Metal,The Masquerade,KovZpa2WHe
Metal,35.240299,-80.845314,Morbid Angel,23,23,4/16/2018,NC,North Carolina,Heavy Metal,The Underground,KovZpZAIIvEA
Metal,40.73975368,-73.98501292,Fozzy & Iced Earth - Special Ticket Combo Offer,1000.5,30,3/22/2018,NY,New York,Heavy Metal,Gramercy Theatre,KovZpZAEAdaA
Metal,39.129949,-84.508882,Morbid Angel: Kingdoms Disdained Tour,25,20,4/24/2018,OH,Ohio,Heavy Metal,Bogart's,KovZpZAEk6IA
Metal,33.751769,-84.389681,Twitching Tongues,12,12,4/8/2018,GA,Georgia,Heavy Metal,The Masquerade,KovZpa2WHe
Metal,33.751769,-84.389681,Sirenia,18,18,4/8/2018,GA,Georgia,Heavy Metal,The Masquerade,KovZpa2WHe
Metal,40.3563327,-75.9196123,Carnifex,22,22,4/21/2018,PA,Pennsylvania,Heavy Metal,Reverb,KovZpZAdJ16A
Metal,33.751769,-84.389681,Kings and Queens Tour: Nonpoint and Butcher Babies,22,22,4/29/2018,GA,Georgia,Heavy Metal,The Masquerade,KovZpa2WHe
Metal,39.941305,-75.148678,Morbid Angel: Kingdoms Disdained Tour,25,25,4/19/2018,PA,Pennsylvania,Heavy Metal,Theatre of Living Arts,KovZpZAEAIaA
Metal,33.751769,-84.389681,Madball,15,15,4/11/2018,GA,Georgia,Heavy Metal,The Masquerade,KovZpa2WHe
Metal,40.3563327,-75.9196123,Escape The Fate At Reverb,15,15,4/12/2018,PA,Pennsylvania,Heavy Metal,Reverb,KovZpZAdJ16A
Metal,36.11751,-115.169639,Brooklyn Bowl LV - Nightwish- Decades,56.89,56.89,4/10/2018,NV,Nevada,Heavy Metal,Brooklyn Bowl at the Linq Promenade,KovZ917AQWG
Metal,40.472516,-79.961687,Fit for an Autopsy,15,13,4/19/2018,PA,Pennsylvania,Heavy Metal,Cattivo,KovZ917AQb7
Metal,34.15035467,-117.228961,King's X,15,15,4/24/2018,CA,California,Heavy Metal,San Manuel Casino,KovZpZAFAkJA
Metal,34.15035467,-117.228961,King's X,15,15,4/24/2018,CA,California,Heavy Metal,San Manuel Casino,KovZpZAFAkJA
Metal,43.6174937,-116.2069342,"The Sword, King Buffalo",0,0,3/31/2018,ID,Idaho,Heavy Metal,Neurolux Lounge,KovZpZAFJdEA
Metal,41.5038822,-81.65394388,"Sleep, Subrosa",0,0,4/1/2018,OH,Ohio,Heavy Metal,The Agora Theatre,KovZpZAJda6A
Metal,44.975183,-93.263512,Judas Priest,67.5,62.5,4/2/2018,MN,Minnesota,Heavy Metal,Armory,KovZ917AQC0
Metal,38.161607,-85.700179,Lorna Shore / Gallifrey Falls / You Won't Feel a Thing / Synapse,0,0,4/2/2018,KY,Kentucky,Heavy Metal,Trixie's Entertainment Complex,KovZpZAEelFA
Metal,38.161607,-85.700179,Udo Dirkschneider / Elm Street / Gotcha / Wyld Ryde / Blood Curse,0,0,4/3/2018,KY,Kentucky,Heavy Metal,Trixie's Entertainment Complex,KovZpZAEelFA
Metal,42.5031454,-92.3952828,"Flaw, Co-Op, the Crowned",0,0,4/3/2018,IA,Iowa,Heavy Metal,Spicoli's Grill & Reverb Rock Garden,KovZpZAFJalA
Metal,39.869202,-86.145795,Sleep at The Vogue,0,0,4/3/2018,IN,Indiana,Heavy Metal,The Vogue,KovZpZAEktEA
Metal,42.3609933,-71.0962768,"Hepatagua, Test Meat, Bugjar, Cazador",0,0,4/4/2018,MA,Massachusetts,Heavy Metal,Middle East,KovZpaoV7e
Metal,29.942722,-90.066064,"On the Porch: Whores Plus Bummer, Forming the Void, Traded Moments, a",0,0,4/5/2018,LA,Louisiana,Heavy Metal,Howlin' Wolf,KovZpaKfIe
Metal,41.9396339,-87.6809234,"Royal Thunder, Pinkish Black",0,0,4/5/2018,IL,Illinois,Heavy Metal,Beat Kitchen,KovZpZAF1FJA
Metal,41.693099,-87.5082446,Judas Priest,68.75,58.75,4/6/2018,IN,Indiana,Heavy Metal,The Venue at Horseshoe Casino,KovZpZAEAlvA
Metal,36.159949,-86.77857,Five Finger Death Punch and Shinedown - Guests Starset and Bad Wolves,55,35.35,5/6/2018,TN,Tennessee,Heavy Metal,Bridgestone Arena,KovZpZA6taAA
Metal,36.15287358,-95.99613726,Five Finger Death Punch and Shinedown - Guests Starset and Bad Wolves,56.5,36.5,5/10/2018,OK,Oklahoma,Heavy Metal,BOK Center,KovZpZAJIndA
Metal,33.5236525,-86.8137679,Five Finger Death Punch and Shinedown - Guests Starset and Bad Wolves,456.5,37.5,5/16/2018,AL,Alabama,Heavy Metal,Legacy Arena at The BJCC ,KovZpZA6t76A
Metal,38.59497674,-121.4295781,Slayer,55,39.5,5/13/2018,CA,California,Heavy Metal,Papa Murphy's Park,KovZpaFvee
Metal,41.5078737,-90.52071936,Five Finger Death Punch and Shinedown - Guests Starset and Bad Wolves,56.5,36.5,5/18/2018,IL,Illinois,Heavy Metal,TaxSlayer Center (Formerly known as the iWireless Center),KovZpZAJEaEA
Metal,41.5426094,-87.7711753,Slayer,79.5,25,5/25/2018,IL,Illinois,Heavy Metal,"Hollywood Casino Amphitheatre - Chicago, IL",KovZpZAEktFA
Metal,47.910614,-97.090993,Five Finger Death Punch and Shinedown - Guests Starset and Bad Wolves,445.5,26.5,5/20/2018,ND,North Dakota,Heavy Metal,Alerus Center,KovZpZA7keEA
Metal,37.2841126,-80.0411382,Five Finger Death Punch and Shinedown - Guests Starset and Bad Wolves,47.5,47.5,5/14/2018,VA,Virginia,Heavy Metal,Salem Civic Center,KovZpaFd7e
Metal,41.2818553,-95.7493415,89.7 The River Presents Five Finger Death Punch & Shinedown,35,35,5/11/2018,IA,Iowa,Heavy Metal,Westfair Amphitheater,KovZpZA17n6A
Metal,36.769107,-76.103685,FM99's Lunatic Luau 18,50.99,6.99,5/5/2018,VA,Virginia,Heavy Metal,Veterans United Home Loans Amphitheater at Virginia Beach,KovZpZAEAIdA
Metal,37.973402,-87.567569,Five Finger Death Punch and Shinedown - Guests Starset and Bad Wolves,46.75,36.75,5/17/2018,IN,Indiana,Heavy Metal,Ford Center,KovZpZAEAAlA
Metal,40.73340555,-74.17121214,THE ORIGINAL MISFITS,249.5,49.5,5/19/2018,NJ,New Jersey,Heavy Metal,Prudential Center,KovZpZAE7vaA
Metal,33.658166,-117.7286,Slayer,69.5,39.5,5/11/2018,CA,California,Heavy Metal,FivePoint Amphitheatre,KovZ917A8gf
Metal,42.559452,-83.0096244,Slayer,75.5,25.5,5/27/2018,MI,Michigan,Heavy Metal,Michigan Lottery Amphitheatre at Freedom Hill,KovZpZAJAlAA
Metal,44.975183,-93.263512,Slayer,52.5,52.5,5/24/2018,MN,Minnesota,Heavy Metal,Armory,KovZ917AQC0
Metal,41.49949386,-81.6910261,Sons of Apollo,35,25,5/15/2018,OH,Ohio,Heavy Metal,House of Blues Cleveland,KovZpZAEAA1A
Metal,41.35002986,-81.5266107,Queensryche,39.5,19.5,5/4/2018,OH,Ohio,Heavy Metal,Hard Rock Rocksino Northfield Park Hard Rock Live,KovZpZAJAnIA
Metal,40.8980978,-75.6869693,Queensryche,29,29,5/6/2018,PA,Pennsylvania,Heavy Metal,Penn's Peak,KovZpZAF6FlA
Metal,38.24851446,-85.75788997,Parkway Drive - US Spring Tour 2018,25,25,5/10/2018,KY,Kentucky,Heavy Metal,Mercury Ballroom,KovZpZAEk7EA
Metal,41.4486599,-72.846188,Black Veil Brides,35,29.5,5/2/2018,CT,Connecticut,Heavy Metal,The Dome at Toyota Presents Oakdale Theatre,KovZpZAE6eFA
Metal,41.2389675,-95.9333384,Black Veil Brides / Asking Alexandria,30,30,5/14/2018,NE,Nebraska,Heavy Metal,Sokol Auditorium,KovZpZAantkA
Metal,40.73975368,-73.98501292,Hammerfall,32.5,32.5,5/24/2018,NY,New York,Heavy Metal,Gramercy Theatre,KovZpZAEAdaA
Metal,40.445954,-80.0111627,Parkway Drive - US Spring Tour 2018,23,23,5/8/2018,PA,Pennsylvania,Heavy Metal,STAGE AE,KovZpZAEk6nA
Metal,44.980837,-93.237034,Sons of Apollo,37.5,27,5/13/2018,MN,Minnesota,Heavy Metal,Varsity Theater,KovZpa3eBe
Metal,38.99734055,-77.02746183,Parkway Drive - US Spring Tour,23,23,5/5/2018,MD,Maryland,Heavy Metal,The Fillmore Silver Spring,KovZpZA6tFlA
Metal,33.751769,-84.389681,Hammerfall,26.5,26.5,5/19/2018,GA,Georgia,Heavy Metal,The Masquerade,KovZpa2WHe
Metal,40.734917,-73.9884469,Revolver Presents Bloodbath,30,30,5/27/2018,NY,New York,Heavy Metal,Irving Plaza,KovZpaFPje
Metal,39.941305,-75.148678,Sons Of Apollo,30,30,5/16/2018,PA,Pennsylvania,Heavy Metal,Theatre of Living Arts,KovZpZAEAIaA
Metal,39.99747,-83.0074141,Parkway Drive - US Spring Tour 2018,23,23,5/1/2018,OH,Ohio,Heavy Metal,Newport Music Hall,KovZpZAEAt6A
Metal,29.9531499,-90.0661687,CLUTCH plus THE BRONX plus RED FANG plus FIREBALL MINISTRY,55,35,5/2/2018,LA,Louisiana,Heavy Metal,House of Blues New Orleans,KovZpZAE6vtA
Metal,40.734917,-73.9884469,TesseracT,22.5,22.5,5/24/2018,NY,New York,Heavy Metal,Irving Plaza,KovZpaFPje
Metal,40.73975368,-73.98501292,Obituary,25,25,5/5/2018,NY,New York,Heavy Metal,Gramercy Theatre,KovZpZAEAdaA
Metal,33.8095868,-117.9229975,Sons Of Apollo,25,25,5/4/2018,CA,California,Heavy Metal,House of Blues Anaheim,KovZpZAEA67A
Metal,42.3528999,-71.1326128,"Bloodbath Feat. Members of Opeth, Katatonia, Paradise Lost!, and more!",26.5,26.5,5/26/2018,MA,Massachusetts,Heavy Metal,Brighton Music Hall,KovZpapwne
Metal,32.7163734,-117.1600856,TesseracT,45,22.5,5/4/2018,CA,California,Heavy Metal,House of Blues San Diego,KovZpZAEAltA
Metal,34.04024506,-118.2592392,Sons of Apollo,25,25,5/3/2018,CA,California,Heavy Metal,The Belasco Theater,KovZpZAJvttA
Metal,42.84356106,-70.81629566,Cinco De Mayo Featuring Entrain,18,15,5/5/2018,MA,Massachusetts,Heavy Metal,Blue Ocean Music Hall,KovZpZA77lkA
Metal,33.758688,-84.391449,BABYMETAL,34.5,34.5,5/15/2018,GA,Georgia,Heavy Metal,Tabernacle,KovZpaFEZe
Metal,39.0611494,-94.5905256,BABYMETAL,45,29,5/8/2018,MO,Missouri,Heavy Metal,Uptown Theater,KovZpa3sre
Metal,33.9818337,-117.3712786,AN EVENING WITH GHOST,38.5,38.5,5/5/2018,CA,California,Heavy Metal,Riverside Municipal Auditorium,KovZpZAEA6FA
Metal,35.239095,-80.845519,BABYMETAL,28.5,28.5,5/17/2018,NC,North Carolina,Heavy Metal,The Fillmore Charlotte,KovZpaFEre
Metal,38.62807989,-90.20122536,AN EVENING WITH GHOST,55.5,25.5,5/25/2018,MO,Missouri,Heavy Metal,Peabody Opera House,KovZpa3die
Metal,42.4605914,-83.2129839,An Evening with GHOST presented by WRIF,63,38.5,5/12/2018,MI,Michigan,Heavy Metal,The Fillmore Detroit,KovZpZAEAktA
Metal,35.047861,-85.31119,AN EVENING WITH GHOST,68.5,38.5,5/10/2018,TN,Tennessee,Heavy Metal,Tivoli Theatre,KovZpZA1navA
Metal,35.1517949,-90.0501709,GHOST,57.5,30.5,5/27/2018,TN,Tennessee,Heavy Metal,Cannon Center for the Performing Arts,KovZpa3EHe
Metal,39.941305,-75.148678,Obituary,25,25,5/4/2018,PA,Pennsylvania,Heavy Metal,Theatre of Living Arts,KovZpZAEAIaA
Metal,33.751769,-84.389681,Obituary,20,20,5/2/2018,GA,Georgia,Heavy Metal,The Masquerade,KovZpa2WHe
Metal,34.414751,-118.558256,Metalachi,28,20,5/24/2018,CA,California,Heavy Metal,The Canyon Santa Clarita,KovZ917A8p0
Metal,34.144278,-118.754551,Metalachi,28,20,5/25/2018,CA,California,Heavy Metal,The Canyon Agoura Hills,KovZpa3uxe
Metal,34.144558,-118.145052,Metalachi,28,20,5/26/2018,CA,California,Heavy Metal,The Rose,KovZpZAEl6JA
Metal,34.04024506,-118.2592392,Sons of Apollo,25,25,5/3/2018,CA,California,Heavy Metal,The Belasco Theater,KovZpZAJvttA
Metal,44.980837,-93.237034,Sons of Apollo,37.5,27,5/13/2018,MN,Minnesota,Heavy Metal,Varsity Theater,KovZpa3eBe
Metal,32.7163734,-117.1600856,TesseracT,45,22.5,5/4/2018,CA,California,Heavy Metal,House of Blues San Diego,KovZpZAEAltA
Metal,42.84356106,-70.81629566,Cinco De Mayo Featuring Entrain,18,15,5/5/2018,MA,Massachusetts,Heavy Metal,Blue Ocean Music Hall,KovZpZA77lkA
Metal,33.8095868,-117.9229975,Sons Of Apollo,25,25,5/4/2018,CA,California,Heavy Metal,House of Blues Anaheim,KovZpZAEA67A
Metal,39.941305,-75.148678,Obituary,25,25,5/4/2018,PA,Pennsylvania,Heavy Metal,Theatre of Living Arts,KovZpZAEAIaA
Metal,33.751769,-84.389681,Obituary,20,20,5/2/2018,GA,Georgia,Heavy Metal,The Masquerade,KovZpa2WHe
Metal,34.414751,-118.558256,Metalachi,28,20,5/24/2018,CA,California,Heavy Metal,The Canyon Santa Clarita,KovZ917A8p0
Metal,34.144278,-118.754551,Metalachi,28,20,5/25/2018,CA,California,Heavy Metal,The Canyon Agoura Hills,KovZpa3uxe
Metal,33.806533,-117.912474,Life of Agony,25,25,5/18/2018,CA,California,Heavy Metal,The Parish at House of Blues Anaheim,KovZ917AGEf
Metal,38.91543378,-77.02113555,Sons of Apollo,25,25,5/20/2018,DC,District of Columbia,Heavy Metal,Howard Theatre,KovZpZAFavlA
Metal,34.144558,-118.145052,Metalachi,28,20,5/26/2018,CA,California,Heavy Metal,The Rose,KovZpZAEl6JA
Metal,34.15035467,-117.228961,Quiet Riot,35,35,5/18/2018,CA,California,Heavy Metal,San Manuel Casino,KovZpZAFAkJA
Metal,40.3563327,-75.9196123,Butcher Babies - Kings and Queens Tour,22,20,5/7/2018,PA,Pennsylvania,Heavy Metal,Reverb,KovZpZAdJ16A
Metal,34.15035467,-117.228961,Quiet Riot,35,35,5/18/2018,CA,California,Heavy Metal,San Manuel Casino,KovZpZAFAkJA
Metal,29.42597,-98.4428439,Judas Priest: Firepower 2018,127.5,47.5,5/1/2018,TX,Texas,Heavy Metal,Freeman Coliseum,KovZpZA7dEdA
Metal,36.178258,-86.777691,"Avatar, Hellzapoppin Sideshow Review",0,0,5/1/2018,TN,Tennessee,Heavy Metal,Topgolf Live,KovZpZA6vJeA
Metal,33.751769,-84.389681,Fit for an Autopsy,13,13,5/1/2018,GA,Georgia,Heavy Metal,The Masquerade,KovZpa2WHe
Metal,39.09210587,-84.49312592,The Skull,0,0,5/3/2018,KY,Kentucky,Heavy Metal,The Southgate House Revival - The Sanctuary,KovZpZAF1AnA
Metal,42.3312176,-83.3896222,Soulfly / Nile,0,0,5/3/2018,MI,Michigan,Heavy Metal,The Token Lounge,KovZpZAF6nJA
Metal,42.733166,-84.513555,"The Revenant, Tomb of Teeth, Knives Are Quiet, Hordes",0,0,5/4/2018,MI,Michigan,Heavy Metal,Mac's Bar,KovZpZAFE1IA
Metal,42.40385055,-82.96627808,"The Skull, Coven 13, FD-117",0,0,5/4/2018,MI,Michigan,Heavy Metal,Harpo's,KovZpZAdElEA
Metal,41.5038822,-81.65394388,Nile & Soulfly,0,0,5/4/2018,OH,Ohio,Heavy Metal,The Agora Theatre,KovZpZAJda6A
Metal,42.3609933,-71.0962768,Anvil,0,0,5/4/2018,MA,Massachusetts,Heavy Metal,Middle East,KovZpaoV7e
Metal,35.964851,-83.929618,Avatar,0,0,5/5/2018,TN,Tennessee,Heavy Metal,The International,KovZpaF-be
Metal,42.35859995,-83.06075954,Pillorian W/ Druden and Taarna,0,0,5/10/2018,OR,Oregon,Heavy Metal,Dante's,KovZpZAEddeA
Metal,34.0907726,-118.3857334,Adler's Appetite,0,0,5/10/2018,CA,California,Heavy Metal,Whisky A Go Go,KovZpZAJAAIA
Metal,43.161853,-77.588084,Obituary,0,0,5/10/2018,NY,New York,Heavy Metal,The Basement @ Main Street Armory,KovZpZA6eE7A
Metal,41.50389425,-81.65394925,Obituary,0,0,5/11/2018,OH,Ohio,Heavy Metal,The Agora Ballroom,KovZpZAJdakA
Metal,43.613149,-116.207134,"Blistered Earth - the Ultimate Tribute To Metallica, Traitors Gate, Ha",0,0,5/11/2018,ID,Idaho,Heavy Metal,Knitting Factory Concert House - Boise,KovZpZAEkdEA
Metal,39.101621,-84.507227,AN EVENING WITH GHOST,291.5,30,5/11/2018,OH,Ohio,Heavy Metal,Taft Theatre,KovZpa39ie
Metal,32.78521325,-96.80851279,BABYMETAL,49.5,35,5/11/2018,TX,Texas,Heavy Metal,House of Blues Dallas,KovZpZAEAF7A
Metal,33.494517,-112.032074,Morbid Angel - Kingdoms Disdained Tour,0,0,5/11/2018,AZ,Arizona,Heavy Metal,The Rebel Lounge,KovZpaCyXe
Metal,41.52768,-88.08213,Masters of Metal II,0,0,5/12/2018,IL,Illinois,Heavy Metal,The Forge,KovZpaCRXe
Metal,42.35119439,-83.06012884,Obituary,0,0,5/12/2018,MI,Michigan,Heavy Metal,Majestic Theatre,KovZpZAFJEJA
Metal,41.559417,-87.46819,Blackened (Metallica Tribute) W/ Brothers & Wine,0,0,5/12/2018,IN,Indiana,Heavy Metal,The Room at The Silver Buckle Saloon,KovZpZAkll1A
Metal,38.600789,-90.175798,Memphis May Fire,0,0,5/13/2018,IL,Illinois,Heavy Metal,Pops,KovZpa3vpe
Metal,39.96974489,-83.01006759,AN EVENING WITH GHOST,35,35,5/13/2018,OH,Ohio,Heavy Metal,EXPRESS LIVE!,KovZpZAEAtIA
Metal,29.7628087,-95.3672891,BABYMETAL,32.5,32.5,5/13/2018,TX,Texas,Heavy Metal,Revention Music Center,KovZpZAEkIIA
Metal,41.50389425,-81.65394925,Texas Hippie Coalition,0,0,5/15/2018,OH,Ohio,Heavy Metal,The Agora Ballroom,KovZpZAJdakA
Metal,43.0752359,-89.388708,Stone Sour,50,25,5/15/2018,WI,Wisconsin,Heavy Metal,Orpheum Theater,KovZpZAalItA
Metal,39.7533389,-104.995071,TesseracT,0,0,5/15/2018,CO,Colorado,Heavy Metal,The Summit Music Hall,KovZpZAJAkdA
Metal,43.046305,-76.14877624,GHOST,293,37.5,5/16/2018,NY,New York,Heavy Metal,The Oncenter Crouse Hinds Theater,KovZpZAaFEtA
Metal,44.051208,-123.097057,"Motograter, American Wrecking Co., Toxic Zombie, Vial Experiment, Swea",0,0,5/16/2018,OR,Oregon,Heavy Metal,Wow Hall,KovZpZA1keEA
Metal,42.96126938,-85.66880798,Mutoid Man + Lazer/Wulf + the Armed,0,0,5/16/2018,MI,Michigan,Heavy Metal,The Pyramid Scheme,KovZpZAFJFEA
Metal,41.52768,-88.08213,Black Veil Brides / Asking Alexandria,0,0,5/16/2018,IL,Illinois,Heavy Metal,The Forge,KovZpaCRXe
Metal,34.0907726,-118.3857334,Life of Agony,0,0,5/16/2018,CA,California,Heavy Metal,Whisky A Go Go,KovZpZAJAAIA
Metal,38.9647957,-95.2358532,TesseracT,0,0,5/16/2018,KS,Kansas,Heavy Metal,Granada,KovZpZAaJ1AA
Metal,41.52768,-88.08213,"Texas Hippie Coalition, Kobra and the Lotus, Granny 4 Barrel",0,0,5/17/2018,IL,Illinois,Heavy Metal,The Forge,KovZpaCRXe
Metal,34.0907726,-118.3857334,"Soulfly, Nile",0,0,5/17/2018,CA,California,Heavy Metal,Whisky A Go Go,KovZpZAJAAIA
Metal,29.577096,-95.643628,Slayer,99.5,39.5,6/17/2018,TX,Texas,Heavy Metal,Smart Financial Centre at Sugar Land,KovZpZAIIIeA
Metal,39.052082,-84.416862,Slayer,181.5,14,6/6/2018,OH,Ohio,Heavy Metal,Riverbend Music Center,KovZpZA6tdaA
Metal,40.4197818,-80.4342124,Slayer,79.5,25,6/9/2018,PA,Pennsylvania,Heavy Metal,KeyBank Pavilion,KovZpZAEk71A
Metal,41.4915974,-72.0914563,Slayer,44.5,44.5,6/1/2018,CT,Connecticut,Heavy Metal,Mohegan Sun Arena,KovZpZA6taIA
Metal,30.13310378,-97.64039993,Slayer,99.5,39.5,6/20/2018,TX,Texas,Heavy Metal,Austin360 Amphitheater,KovZpZAJEFJA
Metal,41.1913469,-81.5607834,Slayer,93,33,6/7/2018,OH,Ohio,Heavy Metal,Blossom Music Center,KovZpZAEAtAA
Metal,38.7861199,-77.587777,Slayer,75,25,6/10/2018,VA,Virginia,Heavy Metal,Jiffy Lube Live,KovZpZAEk6JA
Metal,44.37482821,-103.7308474,Five Finger Death Punch,65,55,6/1/2018,SD,South Dakota,Heavy Metal,Deadwood Mountain Grand,KovZpa3WVe
Metal,36.769107,-76.103685,Slayer,67,17,6/12/2018,VA,Virginia,Heavy Metal,Veterans United Home Loans Amphitheater at Virginia Beach,KovZpZAEAIdA
Metal,41.4486599,-72.846188,Lamb of God,175,35,6/3/2018,CT,Connecticut,Heavy Metal,The Dome at Toyota Presents Oakdale Theatre,KovZpZAE6eFA
Metal,34.06141494,-118.3087921,Sleep,25,25,6/8/2018,CA,California,Heavy Metal,The Wiltern,KovZpZAEAl6A
Metal,42.3323449,-83.041464,The Black Dahlia Murder and Whitechapel,25,25,6/10/2018,MI,Michigan,Heavy Metal,Saint Andrews Hall,KovZpZAEAkEA
Metal,33.751769,-84.389681,Whitechapel / The Black Dahlia Murder,20,20,6/24/2018,GA,Georgia,Heavy Metal,The Masquerade,KovZpa2WHe
Metal,41.88811537,-87.62931962,The Black Dahlia Murder / Whitechapel,25,25,6/8/2018,IL,Illinois,Heavy Metal,House of Blues Chicago,KovZpZAEAIlA
Metal,26.121094,-80.146162,The Black Dahlia Murder,24,24,6/23/2018,FL,Florida,Heavy Metal,Revolution Live,KovZpZAEkvlA
Metal,36.23887757,-115.1191416,Queensryche & Skid Row,69.95,24.95,6/16/2018,NV,Nevada,Heavy Metal,Cannery Hotel and Casino,KovZpZAJk7vA
Metal,35.815896,-78.619991,Lamb of God,35,35,6/11/2018,NC,North Carolina,Heavy Metal,The Ritz,KovZpZAJIedA
Metal,42.3518332,-71.1195379,The Black Dahlia Murder / Whitechapel,25,25,6/14/2018,MA,Massachusetts,Heavy Metal,Paradise Rock Club,KovZpZA11JtA
Metal,41.2453832,-75.8818108,The Blockbuster Hit Parade Tour,56.5,26.5,6/29/2018,PA,Pennsylvania,Heavy Metal,F. M. Kirby Center,KovZpZAFdJdA
Metal,27.771666,-82.636035,The Black Dahlia Murder / Whitechapel,22.5,22.5,6/22/2018,FL,Florida,Heavy Metal,Jannus Live,KovZpZAFAnaA
Metal,40.2372006,-74.7603259,Kix,22,22,6/16/2018,PA,Pennsylvania,Heavy Metal,Club XL,KovZpZA17JlA
